closing_time_of_funding_and_candle,hourly_funding_rate,annualized_funding_rate,premium,openPrice,closingPrice,volume
1735776000035,1.92604e-05,0.16872110399999998,0.0006540831,3363.9,3363.2,5799.2071
1735779600036,1.73931e-05,0.152363556,0.0006391445,3363.2,3392.8,19064.7244
1735783200113,1.79596e-05,0.157326096,0.0006436768,3393.6,3385.3,7780.0394
1735786800118,1.25e-05,0.10950000000000001,0.0004684783,3385.3,3400.1,4807.2207
1735790400032,1.25e-05,0.10950000000000001,0.0004421331,3400.1,3390.1,4936.9173
1735794000034,1.28765e-05,0.11279814,0.000603012,3390.2,3420.8,10685.1625
1735797600034,3.1735e-05,0.27799860000000004,0.0007538798,3420.8,3415.8,8016.0359
1735801200117,1.94936e-05,0.170763936,0.0006559489,3415.8,3413.1,5690.4832
1735804800072,3.2278e-05,0.28275527999999994,0.0007582237,3413.1,3422.6,2811.3962
1735808400183,2.91214e-05,0.255103464,0.0007329711,3422.6,3441.1,8065.7614
1735812000103,2.35603e-05,0.206388228,0.0006884827,3441.0,3470.7,8585.8457
1735815600036,4.16003e-05,0.364418628,0.0008328023,3470.8,3471.5,7953.7184
1735819200001,4.09138e-05,0.358404888,0.00082731,3471.5,3474.0,4456.0077
1735822800000,3.36999e-05,0.295211124,0.0007695989,3474.2,3483.0,3893.5134
1735826400005,1.25e-05,0.10950000000000001,0.0005753321,3483.0,3468.3,10978.4587
1735830000058,2.11294e-05,0.18509354400000003,0.0006690354,3468.3,3498.8,37929.6153
1735833600187,1.54387e-05,0.135243012,0.0006235098,3498.7,3466.1,15737.7072
1735837200037,1.25e-05,0.10950000000000001,0.0004926056,3466.2,3469.2,21305.0121
1735840800194,1.25e-05,0.10950000000000001,0.0001180059,3469.3,3452.1,21246.5431
1735844400036,1.25e-05,0.10950000000000001,0.0001987936,3451.4,3466.0,10365.3051
1735848000101,1.25e-05,0.10950000000000001,0.000218238,3465.5,3463.6,7806.5536
1735851600054,1.25e-05,0.10950000000000001,0.000153301,3463.9,3453.6,16391.409
1735855200028,1.25e-05,0.10950000000000001,7.37764e-05,3453.6,3454.9,9159.4734
1735858800038,1.25e-05,0.10950000000000001,0.0001372458,3454.8,3442.3,12863.1378
1735862400016,1.25e-05,0.10950000000000001,0.0003993054,3442.2,3457.6,13365.4891
1735866000130,1.25e-05,0.10950000000000001,0.0005207999,3457.6,3451.6,8407.8141
1735869600124,1.25e-05,0.10950000000000001,0.0005358163,3451.7,3467.1,6341.8976
1735873200115,1.27026e-05,0.11127477599999998,0.000601621,3467.3,3459.7,9668.6522
1735876800045,2.33825e-05,0.2048307,0.0006870602,3459.9,3472.8,9379.4193
1735880400012,1.25e-05,0.10950000000000001,0.0005917446,3472.8,3459.8,7918.6123
1735884000188,1.25e-05,0.10950000000000001,0.0005164463,3459.8,3458.5,9635.3654
1735887600102,1.25e-05,0.10950000000000001,0.000500765,3458.5,3442.9,8466.2263
1735891200031,1.25e-05,0.10950000000000001,0.0002401828,3442.8,3434.2,10652.5809
1735894800014,1.25e-05,0.10950000000000001,0.0001916829,3434.2,3430.7,10163.0709
1735898400053,1.25e-05,0.10950000000000001,0.0001181049,3430.5,3444.6,7629.434
1735902000015,1.25e-05,0.10950000000000001,0.0002437402,3444.6,3446.7,5333.2135
1735905600016,1.25e-05,0.10950000000000001,0.0003730357,3446.7,3467.6,8161.0102
1735909200072,1.25e-05,0.10950000000000001,0.000519349,3467.5,3465.8,5816.0527
1735912800035,1.9454e-05,0.17041704,0.0006556323,3465.5,3484.1,13727.7095
1735916400057,3.46592e-05,0.303614592,0.000777274,3484.5,3528.5,20882.7175
1735920000097,3.75256e-05,0.328724256,0.0008002047,3529.3,3568.4,28299.1493
1735923600034,2.52619e-05,0.221294244,0.0007020954,3568.3,3585.4,27173.3416
1735927200018,1.25e-05,0.10950000000000001,0.000416179,3585.8,3576.5,20118.2943
1735930800050,1.25e-05,0.10950000000000001,0.0005882581,3576.4,3607.9,24453.7998
1735934400058,2.44695e-05,0.21435281999999997,0.0006957561,3607.8,3625.0,19982.8091
1735938000099,1.25e-05,0.10950000000000001,0.0003130323,3624.9,3601.9,19307.2071
1735941600061,1.25e-05,0.10950000000000001,0.0003699498,3601.8,3616.0,12807.938
1735945200013,1.25e-05,0.10950000000000001,0.0005323966,3616.0,3617.6,9611.9056
1735948800067,1.25e-05,0.10950000000000001,0.0004998183,3617.6,3610.5,6051.6425
1735952400033,1.25e-05,0.10950000000000001,0.000389607,3610.5,3604.4,7726.5163
1735956000072,1.25e-05,0.10950000000000001,0.0002302768,3604.4,3597.4,13013.3666
1735959600018,1.25e-05,0.10950000000000001,0.0001967946,3597.7,3597.2,9043.0027
1735963200119,1.25e-05,0.10950000000000001,9.82488e-05,3597.2,3598.3,5899.1217
1735966800006,1.25e-05,0.10950000000000001,8.76806e-05,3598.2,3591.9,7819.9756
1735970400167,1.25e-05,0.10950000000000001,0.0001419421,3591.8,3597.3,3301.8317
1735974000098,1.25e-05,0.10950000000000001,0.0001314351,3597.2,3601.3,3043.9024
1735977600019,1.25e-05,0.10950000000000001,0.0003525482,3601.2,3595.0,10627.4731
1735981200117,1.25e-05,0.10950000000000001,0.000118491,3594.9,3585.4,6480.742
1735984800045,1.25e-05,0.10950000000000001,9.08397e-05,3585.3,3589.9,2034.2118
1735988400071,1.25e-05,0.10950000000000001,0.0001439568,3589.9,3589.2,3956.7956
1735992000052,1.25e-05,0.10950000000000001,0.0002488163,3589.1,3603.4,7073.5513
1735995600105,1.25e-05,0.10950000000000001,0.0005158585,3603.4,3638.1,16275.9784
1735999200014,3.22424e-05,0.282443424,0.0007579392,3638.0,3647.5,9548.6262
1736002800155,2.73192e-05,0.239316192,0.0007185534,3647.4,3639.6,7227.3584
1736006400022,1.62929e-05,0.142725804,0.0006303432,3639.5,3609.5,25242.5411
1736010000040,1.25e-05,0.10950000000000001,0.0003722947,3609.5,3623.5,8747.3743
1736013600079,1.25e-05,0.10950000000000001,0.000349585,3623.0,3634.7,8856.4716
1736017200101,1.25e-05,0.10950000000000001,0.000399196,3635.1,3628.0,13870.4474
1736020800100,1.25e-05,0.10950000000000001,0.0003884087,3628.0,3632.8,6090.2512
1736024400102,1.25e-05,0.10950000000000001,0.0003024854,3632.8,3662.3,17856.8374
1736028000010,1.25e-05,0.10950000000000001,0.0004775562,3662.3,3660.3,9908.9478
1736031600012,1.25e-05,0.10950000000000001,0.00041841,3660.3,3661.5,8559.078
1736035200051,1.25e-05,0.10950000000000001,0.0003666566,3661.5,3657.8,10170.1879
1736038800122,1.25e-05,0.10950000000000001,0.0002771457,3657.9,3649.7,13634.9851
1736042400117,1.25e-05,0.10950000000000001,7.61254e-05,3649.7,3636.5,12425.6311
1736046000108,1.25e-05,0.10950000000000001,0.0001052222,3636.5,3642.0,6308.4615
1736049600097,1.25e-05,0.10950000000000001,8.49504e-05,3642.1,3638.2,5610.2525
1736053200037,1.25e-05,0.10950000000000001,0.0001558418,3638.2,3645.1,9350.631
1736056800110,1.25e-05,0.10950000000000001,0.0001026812,3645.1,3632.3,6579.0131
1736060400194,1.25e-05,0.10950000000000001,9.81264e-05,3632.4,3639.8,3371.8177
1736064000181,1.25e-05,0.10950000000000001,0.0001761071,3639.9,3631.3,2674.1448
1736067600099,1.25e-05,0.10950000000000001,-1.3045e-05,3631.3,3619.7,12607.7644
1736071200095,1.25e-05,0.10950000000000001,-6.53248e-05,3619.7,3608.6,5268.0376
1736074800153,1.25e-05,0.10950000000000001,-2.1587e-05,3609.1,3616.2,3927.7209
1736078400156,1.25e-05,0.10950000000000001,5.87689e-05,3616.2,3613.1,3757.5338
1736082000028,1.25e-05,0.10950000000000001,0.0001766107,3613.6,3614.4,6909.5383
1736085600012,1.25e-05,0.10950000000000001,0.0001589987,3614.5,3615.9,9135.8605
1736089200048,1.25e-05,0.10950000000000001,0.0003245735,3616.1,3624.4,14957.1805
1736092800155,1.25e-05,0.10950000000000001,0.0002687631,3624.3,3630.8,12621.6197
1736096400077,1.25e-05,0.10950000000000001,0.000166461,3630.8,3628.9,5550.1678
1736100000079,1.25e-05,0.10950000000000001,0.0001704451,3628.9,3628.9,3863.5236
1736103600168,1.25e-05,0.10950000000000001,0.0001118743,3628.8,3630.9,8345.3872
1736107200074,1.25e-05,0.10950000000000001,7.57346e-05,3631.0,3637.8,4213.7032
1736110800003,1.25e-05,0.10950000000000001,1.86803e-05,3637.7,3636.3,9869.2428
1736114400035,1.25e-05,0.10950000000000001,0.0001731156,3636.3,3646.4,5625.5597
1736118000077,1.25e-05,0.10950000000000001,6.11095e-05,3646.3,3646.2,7032.5237
1736121600051,1.25e-05,0.10950000000000001,7.99678e-05,3645.6,3636.0,10400.7447
1736125200060,1.25e-05,0.10950000000000001,3.8721e-05,3635.9,3622.0,11720.7555
1736128800154,1.25e-05,0.10950000000000001,-8.05598e-05,3622.1,3648.7,19570.444
1736132400075,1.25e-05,0.10950000000000001,5.81178e-05,3648.7,3659.2,33145.4845
1736136000128,1.25e-05,0.10950000000000001,6.2756e-05,3659.1,3665.6,18553.5412
1736139600000,1.25e-05,0.10950000000000001,0.0002156242,3665.7,3673.6,9351.3162
1736143200185,1.25e-05,0.10950000000000001,0.0001982024,3673.6,3680.5,11025.7863
1736146800131,1.25e-05,0.10950000000000001,0.0001608879,3680.5,3666.4,10510.1185
1736150400073,1.25e-05,0.10950000000000001,-3.8285e-06,3666.4,3650.6,15088.5446
1736154000015,1.25e-05,0.10950000000000001,-0.0001394856,3650.6,3639.8,5813.7807
1736157600054,1.25e-05,0.10950000000000001,-0.0001971487,3639.9,3644.2,3229.5403
1736161200042,1.25e-05,0.10950000000000001,-0.000257492,3644.5,3637.3,5775.5486
1736164800111,1.25e-05,0.10950000000000001,-0.0001505299,3637.4,3654.1,6223.7964
1736168400020,1.25e-05,0.10950000000000001,-0.0001421019,3654.1,3641.4,5729.7856
1736172000121,1.25e-05,0.10950000000000001,-4.6315e-05,3641.4,3650.7,9878.8464
1736175600155,1.25e-05,0.10950000000000001,2.1846e-06,3650.7,3684.4,20355.2176
1736179200140,1.25e-05,0.10950000000000001,0.0001233582,3684.9,3713.8,21065.1368
1736182800077,1.25e-05,0.10950000000000001,0.0001684184,3714.9,3712.2,29114.7926
1736186400010,1.25e-05,0.10950000000000001,0.0002107722,3711.9,3675.2,34907.1349
1736190000134,1.25e-05,0.10950000000000001,3.93508e-05,3675.5,3681.7,20824.8094
1736193600187,1.25e-05,0.10950000000000001,0.0001542777,3681.9,3687.7,16002.6947
1736197200083,1.25e-05,0.10950000000000001,2.9381e-05,3687.7,3683.8,19909.8275
1736200800121,1.25e-05,0.10950000000000001,-0.0002230162,3683.2,3665.5,14730.5088
1736204400186,1.25e-05,0.10950000000000001,-0.0002403146,3665.5,3677.2,7852.7726
1736208000104,1.25e-05,0.10950000000000001,-0.0003475422,3677.1,3685.8,9928.6539
1736211600085,1.25e-05,0.10950000000000001,-0.0002818722,3685.8,3674.3,12576.4396
1736215200091,1.25e-05,0.10950000000000001,7.71926e-05,3674.3,3696.1,27780.6248
1736218800104,1.25e-05,0.10950000000000001,0.0001787226,3696.1,3677.6,15185.3895
1736222400070,1.25e-05,0.10950000000000001,8.539e-07,3677.7,3682.4,8891.0446
1736226000009,1.25e-05,0.10950000000000001,-3.34302e-05,3682.4,3672.2,5711.6641
1736229600005,1.25e-05,0.10950000000000001,-0.0003340859,3672.2,3668.1,8118.5125
1736233200130,1.25e-05,0.10950000000000001,-0.0003081712,3668.1,3672.0,4689.3146
1736236800163,1.25e-05,0.10950000000000001,-0.0003527717,3672.0,3665.9,5837.3558
1736240400047,1.25e-05,0.10950000000000001,-0.0002891535,3666.3,3674.0,3727.1775
1736244000098,1.25e-05,0.10950000000000001,-0.0001375632,3673.9,3661.6,6841.5513
1736247600103,1.25e-05,0.10950000000000001,2.18354e-05,3661.5,3658.1,3366.3106
1736251200105,1.25e-05,0.10950000000000001,-1.78991e-05,3658.0,3639.7,8101.0998
1736254800183,1.25e-05,0.10950000000000001,3.16851e-05,3639.7,3633.0,12883.2498
1736258400052,1.25e-05,0.10950000000000001,-0.0001822065,3633.0,3635.6,9387.0601
1736262000015,1.25e-05,0.10950000000000001,-0.000110474,3636.1,3572.1,38995.141
1736265600013,1.25e-05,0.10950000000000001,-2.07893e-05,3572.1,3463.0,155646.3152
1736269200051,1.25e-05,0.10950000000000001,0.000294611,3463.0,3459.4,57500.8377
1736272800096,1.25e-05,0.10950000000000001,0.0003370908,3459.5,3443.0,69646.076
1736276400188,1.25e-05,0.10950000000000001,-7.86498e-05,3443.1,3421.3,35259.5163
1736280000151,1.25e-05,0.10950000000000001,-0.0001671101,3421.2,3385.0,49679.1038
1736283600083,1.25e-05,0.10950000000000001,2.27596e-05,3384.8,3399.4,55482.2882
1736287200149,1.25e-05,0.10950000000000001,0.0005311797,3399.4,3365.2,31377.4191
1736290800083,1.25e-05,0.10950000000000001,0.0005277267,3365.3,3398.7,33404.873
1736294400045,1.25e-05,0.10950000000000001,9.73835e-05,3398.7,3381.2,19865.823
1736298000061,1.25e-05,0.10950000000000001,0.0004470571,3381.0,3414.5,21230.141
1736301600024,1.25e-05,0.10950000000000001,0.0003961578,3414.5,3391.8,20546.768
1736305200085,1.25e-05,0.10950000000000001,0.0003012179,3391.8,3383.6,15547.4454
1736308800082,1.25e-05,0.10950000000000001,0.0001277383,3383.7,3360.4,37546.9162
1736312400006,1.25e-05,0.10950000000000001,-2.6452e-06,3360.4,3347.1,23312.2597
1736316000126,1.25e-05,0.10950000000000001,-2.35234e-05,3347.1,3351.3,15274.568
1736319600099,1.25e-05,0.10950000000000001,-5.66113e-05,3351.6,3309.1,29308.3634
1736323200057,1.25e-05,0.10950000000000001,6.04684e-05,3308.9,3355.1,23314.7856
1736326800021,1.25e-05,0.10950000000000001,0.0001109036,3355.0,3366.5,12498.3218
1736330400130,1.25e-05,0.10950000000000001,8.09387e-05,3366.5,3347.2,10401.5184
1736334000088,1.25e-05,0.10950000000000001,5.10017e-05,3347.2,3362.5,8083.1313
1736337600297,1.25e-05,0.10950000000000001,4.51144e-05,3362.6,3349.4,11617.5728
1736341200100,1.25e-05,0.10950000000000001,9.91261e-05,3349.4,3340.4,6551.0527
1736344800141,1.25e-05,0.10950000000000001,0.0001286722,3340.4,3359.4,6991.8507
1736348400169,1.25e-05,0.10950000000000001,0.0002894507,3359.4,3371.1,12265.9583
1736352000035,1.25e-05,0.10950000000000001,0.0002859327,3371.0,3348.5,12638.4803
1736355600205,1.25e-05,0.10950000000000001,0.0002950572,3348.5,3316.0,19661.8623
1736359200096,1.25e-05,0.10950000000000001,0.0001767756,3315.5,3264.8,107558.6694
1736362800158,1.25e-05,0.10950000000000001,0.0003648419,3264.8,3284.3,44451.8946
1736366400033,1.78326e-05,0.156213576,0.0006426605,3284.7,3283.9,25120.2397
1736370000050,3.55594e-05,0.31150034399999993,0.0007844753,3283.4,3288.4,14789.9238
1736373600082,4.44396e-05,0.389290896,0.0008555166,3288.5,3302.5,17199.5291
1736377200059,5.9757e-05,0.52347132,0.000978056,3302.6,3336.5,20066.4076
1736380800021,2.83e-05,0.24790800000000002,0.0007263997,3336.6,3329.5,10836.6033
1736384400197,1.25e-05,0.10950000000000001,0.0005042984,3329.3,3344.3,9033.0068
1736388000118,1.25e-05,0.10950000000000001,0.0005808543,3343.7,3349.0,14272.3997
1736391600050,1.25e-05,0.10950000000000001,0.0005694999,3349.0,3342.7,35992.3637
1736395200092,1.25e-05,0.10950000000000001,0.0004284263,3342.9,3326.3,13261.1299
1736398800009,1.25e-05,0.10950000000000001,0.0003312189,3325.6,3343.0,19800.2986
1736402400051,1.25e-05,0.10950000000000001,0.0004003413,3342.9,3329.7,9114.1378
1736406000029,1.25e-05,0.10950000000000001,0.0001587772,3329.7,3316.3,9975.1687
1736409600091,1.25e-05,0.10950000000000001,3.61051e-05,3316.4,3288.8,36016.9627
1736413200099,1.25e-05,0.10950000000000001,-0.0001070648,3288.8,3309.6,32450.3192
1736416800050,1.25e-05,0.10950000000000001,-0.0001046937,3309.6,3317.5,13655.8329
1736420400057,1.25e-05,0.10950000000000001,-0.0003143958,3317.5,3310.6,14130.0266
1736424000149,1.25e-05,0.10950000000000001,-0.0002929587,3310.7,3301.5,11852.291
1736427600013,1.25e-05,0.10950000000000001,-0.000307688,3301.1,3294.4,7375.8058
1736431200198,-2.1059e-06,-0.018447684000000002,-0.0005168475,3294.5,3219.4,41890.5211
1736434800148,-5.8894e-06,-0.051591144000000005,-0.0005471155,3219.1,3250.0,39300.9972
1736438400015,1.25e-05,0.10950000000000001,-0.0003682143,3250.0,3319.2,38412.7982
1736442000118,1.25e-05,0.10950000000000001,-0.0003248085,3319.2,3301.8,25060.8829
1736445600005,1.25e-05,0.10950000000000001,-0.0002861839,3301.8,3250.7,47251.7744
1736449200000,1.25e-05,0.10950000000000001,-0.0001746119,3250.8,3258.5,27559.8601
1736452800045,2.4745e-06,0.021676620000000004,-0.000480204,3258.6,3192.1,41882.5325
1736456400083,-1.98087e-05,-0.17352421199999998,-0.0006584693,3193.1,3193.2,70189.725
1736460000003,1.4058e-06,0.012314807999999998,-0.0004887537,3193.3,3206.1,29153.6011
1736463600084,-9.4063e-06,-0.08239918800000001,-0.0005752504,3205.5,3222.0,21657.2233
1736467200033,-1.04725e-05,-0.0917391,-0.0005837801,3222.0,3216.3,15706.4196
1736470800111,-4.37763e-05,-0.383480388,-0.0008502105,3216.9,3220.4,20824.2719
1736474400183,-1.23085e-05,-0.10782246000000001,-0.0005984678,3220.3,3235.9,14075.9479
1736478000180,1.12716e-05,0.098739216,-0.0004098269,3235.9,3240.2,24192.0381
1736481600031,7.7192e-06,0.06762019200000001,-0.0004382464,3240.1,3252.1,8555.2623
1736485200133,6.2552e-06,0.054795552,-0.0004499587,3252.2,3252.9,7895.3128
1736488800018,1.5786e-06,0.013828535999999999,-0.000487371,3252.9,3262.8,17228.5706
1736492400054,-3.202e-07,-0.0028049520000000003,-0.0005025619,3262.8,3276.1,6418.0398
1736496000107,1.25e-05,0.10950000000000001,-0.0003956287,3276.1,3294.4,21242.7753
1736499600038,1.25e-05,0.10950000000000001,-0.0003719747,3294.5,3293.8,10275.8727
1736503200050,4.9667e-06,0.043508292,-0.0004602662,3294.3,3300.5,6828.0784
1736506800023,1.17057e-05,0.102541932,-0.0004063541,3300.6,3317.5,7006.238
1736510400022,9.1009e-06,0.079723884,-0.0004271931,3317.5,3310.0,8972.9984
1736514000049,9.8452e-06,0.08624395200000001,-0.0004212385,3310.0,3309.4,4617.2405
1736517600033,-2.0685e-06,-0.01812006,-0.0005165482,3309.4,3242.0,54067.7011
1736521200078,-1.47001e-05,-0.128772876,-0.0006176009,3242.0,3255.4,34468.983
1736524800097,-1.13895e-05,-0.09977201999999999,-0.0005911163,3255.1,3242.3,36114.0064
1736528400017,-9.9037e-06,-0.086756412,-0.0005792292,3242.8,3244.9,16141.1326
1736532000112,9.8825e-06,0.08657070000000001,-0.0004209402,3245.3,3313.2,36509.5583
1736535600114,1.25e-05,0.10950000000000001,-0.0003871692,3313.1,3286.2,21207.6068
1736539200153,1.25e-05,0.10950000000000001,-0.0003601179,3285.7,3294.2,8863.3284
1736542800077,1.25e-05,0.10950000000000001,-0.0003795126,3294.2,3257.7,9968.9388
1736546400025,1.25e-05,0.10950000000000001,-0.0002898238,3258.0,3264.1,4339.2166
1736550000163,1.25e-05,0.10950000000000001,-0.0003052624,3263.9,3272.1,6297.0576
1736553600118,1.25e-05,0.10950000000000001,-0.0003089673,3272.4,3265.7,2235.5164
1736557200026,1.25e-05,0.10950000000000001,-0.0001677425,3265.6,3265.3,8363.1719
1736560800017,1.25e-05,0.10950000000000001,-0.0001621291,3265.3,3245.1,6192.5606
1736564400000,1.25e-05,0.10950000000000001,-8.97239e-05,3245.0,3248.3,8753.3061
1736568000085,1.25e-05,0.10950000000000001,9.59162e-05,3248.3,3237.1,12270.5797
1736571600018,1.25e-05,0.10950000000000001,8.70207e-05,3237.2,3239.3,10961.4581
1736575200132,1.25e-05,0.10950000000000001,0.0001073192,3239.2,3247.0,4728.9828
1736578800031,1.25e-05,0.10950000000000001,0.0001381327,3247.0,3238.2,6149.4171
1736582400034,1.25e-05,0.10950000000000001,-1.75773e-05,3238.3,3235.9,11252.839
1736586000011,1.25e-05,0.10950000000000001,-7.3592e-06,3236.0,3223.9,8792.8085
1736589600001,1.25e-05,0.10950000000000001,-0.0001397155,3223.9,3243.4,2461.2113
1736593200055,1.25e-05,0.10950000000000001,-0.0001877738,3243.5,3255.5,4250.9132
1736596800173,1.25e-05,0.10950000000000001,9.4468e-06,3255.6,3274.7,6330.6898
1736600400099,1.25e-05,0.10950000000000001,0.000101145,3274.7,3272.9,4188.7883
1736604000166,1.25e-05,0.10950000000000001,1.85733e-05,3273.2,3267.6,2960.9635
1736607600179,1.25e-05,0.10950000000000001,3.71653e-05,3267.6,3279.2,3632.3689
1736611200177,1.25e-05,0.10950000000000001,0.0001246601,3279.0,3271.2,9336.4008
1736614800100,1.25e-05,0.10950000000000001,-4.67224e-05,3271.2,3274.9,5256.8602
1736618400069,1.25e-05,0.10950000000000001,-1.16901e-05,3274.9,3271.8,4993.8621
1736622000007,1.25e-05,0.10950000000000001,-1.57162e-05,3271.8,3278.1,7260.6098
1736625600013,1.25e-05,0.10950000000000001,0.0002157036,3278.1,3279.6,5840.1965
1736629200011,1.25e-05,0.10950000000000001,0.0003629613,3279.6,3301.6,5864.8752
1736632800145,1.25e-05,0.10950000000000001,0.0004225176,3301.7,3308.6,15289.745
1736636400184,1.25e-05,0.10950000000000001,0.0001965934,3308.4,3290.3,6987.2078
1736640000194,1.25e-05,0.10950000000000001,0.0003440935,3289.9,3284.2,5688.7226
1736643600014,1.25e-05,0.10950000000000001,0.0002288606,3284.1,3283.8,3287.1655
1736647200018,1.25e-05,0.10950000000000001,0.0001917693,3283.9,3290.0,4310.997
1736650800019,1.25e-05,0.10950000000000001,0.0003428454,3289.9,3291.2,1610.3497
1736654400003,1.25e-05,0.10950000000000001,0.0003251763,3291.5,3287.5,3809.6944
1736658000022,1.25e-05,0.10950000000000001,0.0003985591,3287.6,3285.1,1518.7151
1736661600078,1.25e-05,0.10950000000000001,0.0003373026,3285.1,3281.1,1878.6247
1736665200023,1.25e-05,0.10950000000000001,0.0002383934,3281.0,3271.0,5521.5627
1736668800041,1.25e-05,0.10950000000000001,0.0002397519,3271.0,3267.5,2970.9747
1736672400026,1.25e-05,0.10950000000000001,0.0001852315,3267.8,3240.3,17147.6603
1736676000012,1.25e-05,0.10950000000000001,0.0001420616,3240.1,3239.5,15951.2229
1736679600026,1.25e-05,0.10950000000000001,0.0002747439,3239.6,3246.3,5035.4398
1736683200007,1.25e-05,0.10950000000000001,0.0005294495,3246.3,3255.2,3121.2467
1736686800104,1.25e-05,0.10950000000000001,0.0005383139,3255.2,3252.4,7236.3652
1736690400011,1.25e-05,0.10950000000000001,0.0005390122,3252.3,3269.0,4125.3963
1736694000016,1.25e-05,0.10950000000000001,0.000515089,3269.1,3270.4,3740.7738
1736697600136,1.25e-05,0.10950000000000001,0.0004872427,3270.5,3288.1,6073.1274
1736701200106,1.25e-05,0.10950000000000001,0.0004812619,3288.0,3283.0,4544.1332
1736704800003,1.25e-05,0.10950000000000001,0.0004218078,3283.0,3290.0,3396.0398
1736708400087,1.25e-05,0.10950000000000001,0.000312284,3290.2,3285.9,7423.9511
1736712000140,1.25e-05,0.10950000000000001,0.000255349,3286.0,3281.1,3629.7913
1736715600103,1.25e-05,0.10950000000000001,0.0002922422,3281.4,3283.0,2443.0524
1736719200174,1.25e-05,0.10950000000000001,0.0001989802,3283.2,3267.6,6890.2776
1736722800046,1.25e-05,0.10950000000000001,0.000150298,3267.5,3241.0,18457.1129
1736726400073,1.25e-05,0.10950000000000001,0.0002714138,3241.0,3268.0,4609.4039
1736730000151,1.25e-05,0.10950000000000001,0.0002263746,3268.0,3310.1,21069.0803
1736733600144,1.25e-05,0.10950000000000001,0.0002541434,3309.2,3262.7,23447.7124
1736737200003,1.25e-05,0.10950000000000001,0.0002766286,3262.6,3257.3,16051.6436
1736740800137,1.25e-05,0.10950000000000001,0.0001881101,3257.2,3243.7,19865.5443
1736744400131,1.25e-05,0.10950000000000001,0.0001870429,3243.6,3239.1,10885.9759
1736748000000,1.25e-05,0.10950000000000001,8.51318e-05,3239.1,3225.7,19908.2426
1736751600083,1.25e-05,0.10950000000000001,0.0001214961,3225.7,3192.0,32963.4511
1736755200072,1.25e-05,0.10950000000000001,5.65822e-05,3191.9,3201.8,18735.2083
1736758800160,1.25e-05,0.10950000000000001,8.12741e-05,3201.7,3171.0,26667.8129
1736762400059,1.25e-05,0.10950000000000001,9.73209e-05,3170.8,3155.5,30781.4169
1736766000062,1.25e-05,0.10950000000000001,-3.16133e-05,3155.5,3118.3,27614.2935
1736769600187,1.25e-05,0.10950000000000001,-3.37548e-05,3118.3,3056.0,43305.6093
1736773200104,1.25e-05,0.10950000000000001,-6.016e-07,3056.5,3046.9,35729.3696
1736776800076,1.25e-05,0.10950000000000001,-0.0001424389,3046.7,3059.3,39955.0491
1736780400082,1.25e-05,0.10950000000000001,-0.0002905104,3059.4,3032.5,108041.8025
1736784000194,1.25e-05,0.10950000000000001,-8.02034e-05,3033.1,3050.0,52085.3382
1736787600514,1.25e-05,0.10950000000000001,-0.000187809,3050.0,3008.6,42139.6785
1736791200117,1.25e-05,0.10950000000000001,-0.0002956685,3008.5,3020.2,31872.1698
1736794800016,1.25e-05,0.10950000000000001,-0.000260024,3020.3,3006.2,33847.9027
